actual,proposed
0.0,10.687799453735352
0.0,11.171989440917969
0.0,11.637557029724121
0.0,12.08521842956543
0.0,12.470898628234863
0.0,12.796980857849121
0.0,13.06575870513916
0.0,13.324197769165039
0.0,13.527937889099121
0.0,13.679078102111816
0.0,13.831574440002441
0.0,13.79198169708252
0.0,13.709149360656738
0.0,13.584742546081543
0.0,13.437896728515625
0.0,13.323923110961914
0.0,13.214332580566406
0.0,13.064193725585938
0.0,12.691490173339844
0.0,11.995686531066895
0.0,11.57907772064209
0.0,11.08896541595459
0.0,10.528176307678223
0.0,9.205343246459961
0.0,8.448423385620117
0.0,7.675856590270996
0.0,6.843476295471191
0.0,5.008390426635742
0.0,4.010027885437012
0.0,2.960536479949951
0.0,1.9066466093063354
0.0,0.8485273718833923
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.820603847503662
0.0,5.97808313369751
0.0,7.135807991027832
0.0,8.293767929077148
0.0,10.477790832519531
0.0,11.507213592529297
0.0,12.497042655944824
0.0,13.44880199432373
0.0,14.40871810913086
0.0,15.331714630126953
0.0,17.072572708129883
0.0,17.89311408996582
0.0,18.637331008911133
0.0,19.35292625427246
0.0,20.040996551513672
0.0,21.250959396362305
0.0,21.91079330444336
0.0,22.634775161743164
0.0,23.37567138671875
0.0,24.17759895324707
0.0,25.038209915161133
0.0,26.57187843322754
0.0,27.161346435546875
0.0,27.728145599365234
0.0,28.228382110595703
0.0,29.084074020385742
0.0,29.4426326751709
386.4859619140625,29.787403106689453
383.075439453125,123.60318756103516
383.075439453125,123.87718200683594
386.4859313964844,124.43872833251953
386.4859313964844,124.77011108398438
383.075439453125,125.04399108886719
372.8439636230469,125.26256561279297
355.79180908203125,125.33844757080078
355.79180908203125,125.41141510009766
325.0979919433594,125.03394317626953
311.4560241699219,124.67098999023438
297.8143310546875,123.9638900756836
294.40386962890625,122.40642547607422
287.5828857421875,121.56261444091797
280.7621765136719,119.70597076416016
253.4785614013672,118.60791778564453
246.65757751464844,117.373046875
236.42640686035156,116.09613800048828
222.78443908691406,113.24531555175781
215.9637451171875,111.72431182861328
188.6801300048828,110.08274841308594
0.0,108.32527160644531
0.0,106.5010986328125
0.0,102.70587921142578
0.0,98.40675354003906
483.46246337890625,226.96978759765625
469.8207702636719,224.58575439453125
456.1788024902344,219.55897521972656
422.07452392578125,216.8780517578125
411.8430480957031,214.076416015625
401.6118469238281,211.24826049804688
387.96990966796875,205.47161865234375
374.3282470703125,202.48202514648438
347.04461669921875,199.42835998535156
329.9924621582031,196.31307983398438
309.5298156738281,193.0938262939453
295.88787841796875,186.31610107421875
268.60455322265625,182.8546600341797
251.55238342285156,179.3472900390625
234.4999542236328,172.06922912597656
196.98516845703125,164.4174346923828
0.0,156.28929138183594
0.0,147.853271484375
469.27899169921875,267.8892517089844
431.7641906738281,259.052978515625
407.89105224609375,250.13961791992188
397.6597595214844,245.73825073242188
380.6074523925781,241.37188720703125
366.9657897949219,237.08392333984375
353.323974609375,232.78182983398438
336.2718200683594,224.0926513671875
302.1673889160156,219.66354370117188
285.1150817871094,215.18096923828125
271.4732971191406,210.64698791503906
251.0106658935547,201.47567749023438
210.08538818359375,196.75262451171875
189.6227569580078,187.04908752441406
0.0,177.0687255859375
0.0,172.07579040527344
0.0,167.00631713867188
0.0,161.9080047607422
0.0,151.67404174804688
0.0,146.6282958984375
0.0,141.64230346679688
0.0,136.62428283691406
0.0,126.62953186035156
0.0,121.696533203125
0.0,116.86373138427734
0.0,112.08251190185547
309.53497314453125,107.35090637207031
302.7139892578125,217.0594482421875
289.07232666015625,212.59469604492188
289.07232666015625,208.21212768554688
289.07232666015625,203.9981231689453
285.66180419921875,196.00534057617188
278.84100341796875,192.216064453125
272.02001953125,188.48300170898438
268.6095275878906,181.22171020507812
254.96786499023438,174.2431182861328
237.91558837890625,170.75369262695312
231.09475708007812,167.30894470214844
227.68426513671875,163.90716552734375
224.27392578125,157.35853576660156
214.04246520996094,154.20516967773438
200.40081787109375,151.0835723876953
196.9903106689453,147.90298461914062
0.0,141.63722229003906
0.0,138.50660705566406
0.0,135.45164489746094
0.0,132.42465209960938
0.0,129.4693145751953
0.0,123.67317962646484
0.0,120.7858657836914
483.0027770996094,239.91964721679688
472.77130126953125,234.1201629638672
469.3609619140625,231.2760467529297
459.129638671875,228.40701293945312
452.30865478515625,225.6035614013672
445.4878234863281,220.138671875
428.4356994628906,217.38465881347656
418.2042541503906,214.6470489501953
411.3834228515625,211.88043212890625
404.56256103515625,206.397216796875
390.9207763671875,203.6793212890625
380.6894836425781,200.97645568847656
373.86865234375,198.2432403564453
363.6371765136719,192.77825927734375
356.81634521484375,190.04701232910156
343.174560546875,187.331298828125
339.76422119140625,181.9888458251953
329.53289794921875,176.8290557861328
322.7119445800781,174.2636260986328
305.6597900390625,171.70733642578125
298.83880615234375,169.11508178710938
288.6075134277344,166.53298950195312
278.3761901855469,163.9159393310547
268.1448974609375,158.5821990966797
251.09275817871094,155.86807250976562
240.8614501953125,153.16880798339844
234.0404815673828,150.43907165527344
593.9955444335938,147.7248077392578
587.174560546875,266.4291687011719
570.1224365234375,263.7991943359375
559.89111328125,261.1360778808594
553.0701293945312,258.4411315917969
546.249267578125,253.093017578125
529.197021484375,250.43882751464844
512.1448974609375,247.75241088867188
491.6822814941406,241.97801208496094
450.75701904296875,235.5425567626953
416.6526184082031,232.22047424316406
396.1900329589844,228.7576141357422
372.3169250488281,225.1593475341797
355.2646484375,217.5342254638672
331.3916931152344,213.65142822265625
314.33941650390625,209.78367614746094
304.10809326171875,201.9154052734375
273.4141845703125,193.9365997314453
246.1306915283203,189.8870849609375
232.48890686035156,185.81427001953125
222.25759887695312,177.6470489501953
208.61581420898438,173.5526123046875
191.56369018554688,169.4813690185547
